set_num,name,year,theme_id,num_parts
30067-3,Duplo Farm Polybag (goat),2014,504,5
30067-4,Duplo Farm Polybag (cat),2014,504,5
30068-1,Food,2014,504,6
30070-1,Alien Space Ship,2010,275,29
30071-1,Army Jeep,2010,275,37
30072-1,Woody's Camp Out,2010,275,15
30073-1,Buzz's Mini Ship,2010,275,20
30080-1,Ninja Glider,2011,435,26
30081-1,Skeleton Chopper,2011,435,41
30082-1,Enemy Training,2011,435,32
30083-1,Dragon Fight,2011,435,31
30084-1,Ninjago Promotional Set,2011,435,5
30085-1,Snake Battle,2012,435,42
30086-1,Hidden Sword,2012,435,39
30087-1,Cole ZX's Car,2012,435,27
30088-1,Rattla,2012,435,5
30090-1,Desert Glider,2011,437,29
30091-1,Desert Rover,2011,437,31
30100-1,Andrea on the Beach,2012,494,28
30101-1,Skate Boarder,2012,494,28
30102-1,Desk,2012,494,28
30103-1,Car,2012,494,32
30105-1,Stephanie and Mailbox,2012,494,41
30106-1,Ice Cream Stand,2013,494,34
30107-1,Birthday Party,2013,494,39
30108-1,Summer Picnic,2013,494,33
30110-1,Trolley,2011,246,22
30111-1,The Lab,2011,246,34
30112-1,Emma's Flower Stand,2014,494,35
30113-1,Stephanie's Bakery Stand,2014,494,28
30114-1,Andrea's Beach Lounge,2014,494,29
30115-1,Jungle Boat,2014,495,31
30116-1,Rapunzel's Market Visit,2014,579,37
30120-1,Guido,2011,269,34
30121-1,Grem,2011,269,52
30130-1,Mini Black Pearl,2011,263,47
30131-1,Jacks Boat,2011,263,21
30132-1,Voodoo Jack,2011,263,4
30133-1,Jack Sparrow,2011,263,4
30140-1,ADU Walker,2011,127,34
30141-1,ADU Jetpack,2011,127,19
30150-1,Race Car,2012,63,35
30151-1,Mining Dozer,2012,56,33
30152-1,Mining Quad,2012,56,40
30160-1,Bat Jetski,2012,484,40
30161-1,Batmobile,2012,484,45
30162-1,Quinjet,2012,487,33
30163-1,Thor and the Cosmic Cube,2012,487,25
30164-1,Lex Luthor,2012,484,17
30165-1,Hawkeye with Equipment,2012,487,24
30166-1,Robin and Redbird Cycle,2013,484,40
30167-1,Iron Man vs. Fighting Drone,2013,490,24
30168-1,Gun Mounting System,2013,490,16
30170-1,Ganrash,2012,502,56
30180-1,Twin Prop,2012,22,45
30181-1,Helicopter,2012,22,53
30182-1,Santa,2012,228,57
30183-1,Little Car,2013,30,50
30184-1,Little Helicopter,2013,22,56
30185-1,Little Eagle,2013,22,48
30186-1,Christmas Tree,2013,228,51
30187-1,Fast Car,2014,23,56
30188-1,Cute Kitten,2014,22,54
30189-1,Transport Plane,2014,22,49
30190-1,Ferrari 150° Italia,2012,114,33
30191-1,Scuderia Ferrari Truck,2012,114,40
30192-1,Ferrari F40,2012,114,47
30193-1,250 GT Berlinetta,2012,114,24
30194-1,458 Italia,2012,114,32
30195-1,FXX,2012,114,52
30196-1,Shell F1 Team,2012,114,47
30197-1,Snowman,2014,22,60
30200-1,Zombie Chauffeur Coffin Car,2012,558,32
30201-1,Ghost,2012,558,33
30202-1,Smoothie Stand,2015,494,37
30203-1,Mini Golf,2015,494,26
30204-1,Wish Fountain,2015,494,44
30205-1,Pop Star,2015,494,33
30210-1,Frodo with Cooking Corner,2012,566,35
30211-1,Uruk Hai with Ballista,2012,566,21
30212-1,Mirkwood Elf Guard,2012,563,27
30213-1,Gandalf at Dol Guldur,2012,563,31
30215-1,Legolas Greenleaf,2013,564,33
30216-1,Lake-town Guard,2013,564,31
30218-1,Snail,2015,504,6
30220-1,Fire Speedboat,2013,58,40
30221-1,Fire Car,2013,58,36
30222-1,Police Helicopter,2013,61,33
30224-1,Lawn Mower,2013,52,41
30225-1,Seaplane,2013,55,37
30226-1,Police Helicopter ,2014,61,48
30227-1,Police Watercraft,2014,61,36
30228-1,Police ATV,2014,61,42
30229-1,Repair Lift,2014,56,40
30230-1,Mini Mech,2013,146,28
30231-1,Space Insectoid,2013,146,27
30240-1,Z-95 Headhunter,2013,160,54
30241-1,Mandalorian Fighter,2013,160,49
30242-1,Republic Frigate,2013,164,45
30243-1,Umbaran MHC,2013,160,49
30244-1,Anakin's Jedi Intercepter,2014,159,45
30246-1,Imperial Shuttle,2014,158,57
30247-1,ARC-170 Starfighter,2014,158,54
30250-1,Ewar's Acro-Fighter,2013,571,33
30251-1,Winzar's Pack Patrol,2013,571,38
30252-1,Crug's Swamp Jet,2013,571,23
30253-1,Leonidas' Jungle Dragster,2013,571,30
30254-1,Razcal's Double-Crosser,2013,571,36
30255-1,Crawley,2013,571,11
30256-1,Ice Bear Mech,2015,571,39
30259-1,Azari’s Magic Fire,2015,600,27
30260-1,Lone Ranger’s Pump Car,2013,575,24
30261-1,Tonto's Campfire,2013,575,20
30262-1,Gorzan's Walker ,2014,571,34
30263-1,Spider Crawler,2014,571,40
30264-1,Frax' Phoenix Flyer,2014,571,32
30265-1,Worriz' Fire Bike,2014,571,31
30266-1,Sykor's Ice Cruiser,2014,571,25
30270-1,Kraang's Turtle Target Practice,2013,570,36
30271-1,Mikey's Mini-Shellraiser,2014,570,46
30272-1,A-Wing Starfighter,2015,159,58
30274-1,AT-DP,2015,159,65
30275-1,TIE Advanced Prototype,2015,159,47
30276-1,First Order Special Forces TIE Fighter Set,2015,158,41
30277-1,First Order Star Destroyer,2016,184,56
30278-1,Poe's X-wing Fighter,2015,159,64
30279-1,Kylo Ren's Command Shuttle,2016,184,43
30280-1,The Piece of Resistance,2014,578,33
30281-1,Micro Manager Battle,2014,578,27
30282-1,Super Secret Police Enforcer,2014,578,40
30283-1,Off-Road,2015,30,43
30284-1,Tractor,2015,23,51
30285-1,Tiger,2015,31,73
30286-1,Christmas Tree,2015,227,65
30291-1,Anacondrai Battle Mech,2015,435,43
30292-1,Jay Nano Mech,2015,435,54
30293-1,Kai Drifter,2015,435,43
30294-1,The Cowler Dragon,2015,435,45
30300-1,The Batman Tumbler,2014,484,57
30301-1,Batwing,2014,484,45
30302-1,Spider-Man,2014,488,45
30303-1,The Joker Bumper Car,2015,484,47
30304-1,The Avengers Quinjet,2015,487,56
30305-1,Spider-Man Super Jumper,2015,488,38
30310-1,Arctic Scout,2014,65,39
30311-1,Swamp Police Helicopter,2015,61,51
30312-1,Demolition Driller,2015,56,40
30313-1,Garbage Truck,2015,63,48
30314-1,Go-Kart Racer,2015,63,45
30315-1,Space Utility Vehicle,2015,93,39
30320-1,Gallimimus Trap,2015,602,29
30321-1,Duck,2016,504,4
30338-1,Fire Car,2017,295,32
30346-1,Prison Island Helicopter,2016,61,46
30347-1,Fire Car,2016,58,53
30348-1,Mini Dumper,2016,56,45
30349-1,Sports Car,2016,52,47
30350-1,Volcano Jackhammer,2016,52,53
30351-1,Police Helicopter,2017,61,44
30352-1,Police Car,2017,61,50
30354-1,Hot Rod,2017,52,36
30371-1,Knight's Cycle,2016,605,41
30372-1,Robin's Mini Fortrex,2016,605,45
30373-1,Knighton Hyper Cannon,2016,605,47
30374-1,The Lava Slinger,2016,605,39
30375-1,Sira's Adventurous Airglider,2016,600,24
30376-1,Knighton Rider,2017,605,42
30377-1,Motor Horse polybag,2017,605,52
30378-1,Shrunken Headquarters,2017,605,48
30396-1,Cupcake Stall,2016,494,28
30397-1,Olaf's Summertime Fun,2016,579,48
30398-1,Adventure Camp Bridge,2016,494,35
30399-1,Bowling Alley,2016,494,51
30400-1,Gymnastic Bar,2017,494,26
30401-1,Emma's Pool Slide,2017,494,45
30421-1,Skybound Plane,2016,435,30
30422-1,Kai's Mini Dragon,2016,435,40
30423-1,Anchor-Jet,2016,435,37
30424-1,WU-CRU Training Dojo,2016,435,43
30446-1,The Batmobile,2016,484,63
30447-1,Captain America's Motorcycle,2016,493,25
30448-1,Spider-Man vs. The Venom Symbiote,2016,488,49
30449-1,The Milano,2017,493,64
30471-1,Helicopter,2016,22,47
30472-1,Parrot,2016,22,43
30473-1,Racer,2016,591,30
30474-1,Reindeer,2016,227,77
30476-1,Turtle,2017,31,33
30496-1,U-Wing Fighter,2017,185,55
30521-1,The Mini Batmobile,2017,484,68
30522-1,Batman in the Phantom Zone polybag,2016,484,59
30523-1,The Joker Battle Training,2017,484,49
30524-1,The Mini Batwing,2017,484,80
30546-1,Krypto Saves the Day,2017,482,55
30601-1,Scooby-Doo,2016,603,2
30602-1,First Order Stormtrooper,2016,158,7
30603-1,Batman Classic TV Series - Mr. Freeze,2016,484,16
30604-1,Cosmic Boy,2016,482,7
30605-1,Finn (FN-2187),2016,184,3
30606-1,Nightwing,2016,482,6
30607-1,Disco Batman - Tears of Batman,2017,484,13
3061-1,City Park Café,2012,494,244
30611-1,R2-D2,2017,158,70
3063-1,Heartlake Flying Club,2012,494,197
3065-1,Olivia’s Tree House,2012,494,214
3066-3,Circus Acrobat Polybag,2013,504,3
309314-1,Lego City - Police on Alert!,2011,497,19
31000-1,Mini Speeder,2013,22,65
31001-1,Mini Skyfighter,2013,22,62
31002-1,Super Racer,2013,22,121
31003-1,Red Rotors,2013,42,145
31004-1,Fierce Flyer,2013,22,166
31005-1,Construction Hauler,2013,22,256
31006-1,Highway Speedster,2013,39,286
31007-1,Power Mech,2013,22,223
31008-1,Thunder Wings,2013,22,235
31009-1,Small Cottage,2013,43,271
31010-1,Treehouse,2013,43,356
31011-1,Aviation Adventures,2013,42,619
31012-1,Family House,2013,43,755
31013-1,Red Thunder,2014,22,66
31014-1,Power Digger,2014,22,63
31015-1,Emerald Express,2014,22,56
31017-1,Sunset Speeder,2014,22,119
31018-1,Highway Cruiser,2014,22,129
31019-1,Forest Animals,2014,22,272
31020-1,Twinblade Adventures,2014,22,216
31021-1,Furry Creatures,2014,22,285
31022-1,Turbo Quad,2014,39,186
31023-1,Yellow Racers,2014,22,328
31024-1,Roaring Power,2014,22,374
31025-1,Mountain Hut,2014,22,550
31026-1,Bike Shop & Cafe,2014,22,1022
31027-1,Blue Racer,2015,23,67
31028-1,Sea Plane,2015,23,53
31029-1,Cargo Heli,2015,23,132
31030-1,Red Go-Kart,2015,23,106
31031-1,Rainforest Animals,2015,40,215
31032-1,Red Creatures,2015,40,221
31033-1,Vehicle Transporter,2015,23,264
31034-1,Future Flyer,2015,32,237
31035-1,Beach Hut,2015,43,286
31036-1,Toy & Grocery Shop,2015,43,465
31037-1,Adventure Vehicles,2015,22,282
31038-1,Changing Seasons,2015,22,535
31039-1,Blue Power Jet,2015,22,607
31040-1,Desert Racers,2016,22,65
31041-1,Construction Vehicles,2016,22,64
31042-1,Super Soarer,2016,22,100
31043-1,Chopper transporter,2016,22,124
31044-1,Park Animals,2016,22,202
31045-1,Ocean Explorer,2016,22,213
31046-1,Fast Car,2016,22,222
31047-1,Propeller Plane,2016,22,230
31048-1,Lakeside Lodge,2016,22,371
31049-1,Twin Spin Helicopter,2016,22,326
31050-1,Corner Deli,2016,22,467
31051-1,Lighthouse Point,2016,22,527
31052-1,Vacation Getaways,2016,22,791
31053-1,Treehouse Adventures,2016,22,387
31054-1,Blue Express,2017,22,71
31055-1,Red Racer,2017,22,72
31056-1,Green Cruiser,2016,22,122
31057-1,Air Blazer,2016,22,102
31058-1,Mighty Dinosaurs,2017,22,174
31059-1,Sunset Street Bike,2016,22,185
31060-1,Airshow Aces,2016,22,246
31062-1,Robo Explorer 1,2017,22,205
31063-1,Beachside Vacation,2017,22,275
31064-1,Seaplane Adventures,2017,22,359
31065-1,Park Street Townhouse,2017,22,565
31066-1,Space Shuttle Explorer,2017,22,285
31067-1,Modular Poolside Holiday,2017,22,352
31068-1,Modular Modern Home,2017,22,386
31069-1,Modular Family Villa,2017,22,728
31070-1,Turbo Track Racer,2017,22,664
31313-1,Mindstorms EV3,2013,262,600
3177-1,Small Car,2010,63,43
3178-1,Seaplane,2010,59,101
3179-1,Repair Truck,2010,63,122
3180-1,Tank Truck,2010,50,221
3181-1,Passenger Plane,2010,53,308
3181-2,Passenger Plane - ANA Version,2010,53,296
3182-1,Airport,2010,53,704
3183-1,Stephanie’s Cool Convertible,2012,494,148
3184-1,Adventure Camper,2012,494,324
3185-1,Summer Riding Camp,2012,494,1158
3186-1,Emma's  Horse Trailer,2012,494,232
3187-1,Butterfly Beauty Shop,2012,494,240
3188-1,Heartlake Vet,2012,494,371
3189-1,Heartlake Stables,2012,494,424
3221-1,LEGO® City Truck,2010,63,277
3222-1,Helicopter and Limousine,2010,53,250
3300000-1,"The Brick Apple (LEGO Store Grand Opening Set, Rockefeller Center, New York, NY)",2010,408,133
3300001-1,Brickley,2011,22,197
3300002-1,Holiday Set 2 of 2,2011,227,117
3300003-1,Lego Brand Retail Store,2012,408,279
3300005-1,"LEGO Store Grand Opening Exclusive Set, Copenhagen (KÃ¸benhavn), Denmark",2011,408,56
3300006-1,"The Routemaster Bus (LEGO Store Grand Opening Set, Westfield, London, UK)",2011,408,117
3300014-1,Holiday Set 2012,2012,227,109
3300020-1,Holiday Set 1 of 2,2011,227,98
3300-1,Harold the Helicopter,2006,504,6
3315-1,Olivia’s House,2012,494,733
3316-1,"Advent Calender 2012, Friends",2012,216,24
3316-10,"Advent Calendar 2012, Friends (Day 9) - Breakfast",2012,226,8
3316-11,"Advent Calendar 2012, Friends (Day 10) - Sled Trailer #1",2012,226,10
3316-12,"Advent Calendar 2012, Friends (Day 11) - Present for Dog",2012,226,8
3316-13,"Advent Calendar 2012, Friends (Day 12) - Dog",2012,226,1
3316-14,"Advent Calendar 2012, Friends (Day 13) - Stool and Plate with Candies",2012,226,9
3316-15,"Advent Calendar 2012, Friends (Day 14) - Dog Basket with Bone",2012,226,9
3316-16,"Advent Calendar 2012, Friends (Day 15) - Sled Trailer #2",2012,226,8
3316-17,"Advent Calendar 2012, Friends (Day 16) - Basket with Broom and Snow Balls",2012,226,6
3316-18,"Advent Calendar 2012, Friends (Day 17) - Mailbox with Letter",2012,226,8
3316-19,"Advent Calendar 2012, Friends (Day 18) - Lime/White Present With Letter",2012,226,8
3316-2,"Advent Calendar 2012, Friends (Day 1) - Olivia, Long Sleeve Chrismas Top",2012,226,4
3316-20,"Advent Calendar 2012, Friends (Day 19) - Handbag",2012,226,1
3316-21,"Advent Calendar 2012, Friends (Day 20) - Flower Arrangement",2012,226,8
3316-22,"Advent Calendar 2012, Friends (Day 21) - Fireplace",2012,226,21
3316-23,"Advent Calendar 2012, Friends (Day 22) - Christmas Tree",2012,226,18
3316-24,"Advent Calendar 2012, Friends (Day 23) - Medium Blue/White Present with Letter",2012,226,11
3316-25,"Advent Calendar 2012, Friends (Day 24) - Corner Table with Beauty Accessories",2012,226,11
3316-3,"Advent Calendar 2012, Friends (Day 2) - Sled",2012,226,9
3316-4,"Advent Calendar 2012, Friends (Day 3) - Street Light with Garland",2012,226,12
3316-5,"Advent Calendar 2012, Friends (Day 4) - Skis and Ski Poles",2012,226,4
3316-6,"Advent Calendar 2012, Friends (Day 5) - Snowman",2012,226,7
3316-7,"Advent Calendar 2012, Friends (Day 6) - Christina, Red Christmas Outfit",2012,226,4
3316-8,"Advent Calendar 2012, Friends (Day 7) - Friends Accessories",2012,226,20
3316-9,"Advent Calendar 2012, Friends (Day 8) - Table with Stool",2012,226,9
3365-1,Moon Buggy,2011,52,37
3366-1,Satellite Launcher,2011,52,164
3367-1,Space Shuttle,2011,52,230
3368-1,Rocket Launch Center,2011,52,498
3568-1,Soccer Target Practice,2006,462,24
3569-1,Grand Soccer Stadium,2006,462,382
3570-1,Street Soccer,2006,462,199
3573-1,Superstar Figure ,2007,462,9
3594-1,Bob's Workshop,2009,504,14
3598-1,XXL 2000 Canister,2005,37,2000
3599-1,XXL 250 Canister,2005,505,250
3600-1,Build Your Own House Tub,2005,37,1201
3648-1,Police Chase,2011,61,172
3658-1,Police Helicopter,2011,61,236
3661-1,Bank & Money Transfer,2011,61,408
3677-1,Red Cargo Train,2011,240,826
3774-1,Bridge,2005,388,26
3775-1,Points,2005,504,2
3815-1,Heroic Heroes of the Deep,2011,272,95
3816-1,Glove World,2011,272,168
3817-1,The Flying Dutchman,2012,272,242
3818-1,Bikini Bottom Undersea Party,2012,272,469
3825-1,Krusty Krab,2006,272,297
3826-1,Build-A-Bob,2006,272,445
3827-1,Adventures in Bikini Bottom,2006,272,576
3828-1,Air Temple,2006,317,400
3829-1,Fire Nation Ship,2006,317,724
3830-1,The Bikini Bottom Express,2008,272,209
3831-1,Rocket Ride,2008,272,276
3832-1,The Emergency Room,2008,272,235
3833-1,Krusty Krab Adventures,2009,272,208
3834-1,Good Neighbors at Bikini Bottom,2009,272,423
3835-1,Robo Champ,2009,502,119
3836-1,Magikus,2009,502,109
3837-1,Monster 4,2009,502,142
3838-1,Lava Dragon,2009,502,136
3839-1,Race 3000,2009,502,167
3840-1,Pirate Code,2009,502,278
3841-1,Minotaurus,2009,502,223
3842-1,Lunar Command,2009,502,277
3843-1,Ramses Pyramid,2009,502,231
3844-1,Creationary,2009,502,341
3845-1,Shave a Sheep,2010,502,118
3846-1,UFO Attack,2010,502,88
3847-1,Magma Monster,2010,502,95
3848-1,Pirate Plank,2010,502,122
3849-1,Orient Bazaar,2010,502,204
3850031-1,Puffin,2017,410,50
3850-1,Meteor Strike,2010,502,185
3851-1,Atlantis Treasure,2010,502,280
3852-1,Sunblock,2011,502,80
3853-1,Banana Balance,2011,502,49
3854-1,Frog Rush,2011,502,107
3855-1,Ramses Return,2011,502,99
3856-1,Ninjago,2011,502,247
3857-1,Draida Bay,2011,502,101
3858-1,Waldurk Forest,2011,502,231
3859-1,Caverns of Nathuz,2011,502,223
3860-1,Castle Fortaan,2011,502,312
3861-1,LEGO Champion,2011,502,216
3862-1,Hogwarts,2010,502,332
3863-1,Kokoriko,2012,502,115
3864-1,Mini Taurus,2012,502,165
3865-1,City Alarm,2012,502,246
3866-1,Star Wars Battle of Hoth,2012,502,305
3870-1,Takeshi Walker 1,2007,389,29
3871-1,Ha-Ya-To Walker,2007,389,21
3872-1,Robo Chopper,2007,389,29
3874-1,Ilrion,2012,502,245
3885-1,Hikaru Little Flyer,2007,389,22
3885-2,Hikaru Little Flyer - Boxed Version,2007,389,22
3885-3,Hikaru Little Flyer - Duracell 12 pack AA Battery Promotion,2007,389,1
3886-1,Ryo Walker,2007,389,19
3886-2,Ryo Walker - Boxed Version,2007,389,19
3886-3,Ryo Walker - Duracell 12 pack AA Battery Promotion,2007,389,1
391407-1,Fire Spinner,2014,571,21
3920-1,The Hobbit,2012,502,394
3930-1,Stephanie's Outdoor Bakery,2012,494,45
3931-1,Emma's Splash Pool,2012,494,43
3932-1,Andrea’s Stage,2012,494,83
3933-1,Olivia's Invention Workshop,2012,494,86
3934-1,Mia’s Puppy House,2012,494,83
3935-1,Stephanie’s Pet Patrol,2012,494,73
3936-1,Emma’s Fashion Design Studio,2012,494,77
3937-1,Olivia's Speedboat,2012,494,64
3938-1,Andrea's Bunny House,2012,494,64
3939-1,Mia's Bedroom,2012,494,86
3942-1,Heartlake Dog Show,2012,494,202
4000001-1,Moulding Machines,2011,408,794
4000002-1,LOM Moulding 2011,2011,301,174
4000005-1,Kornmarken Factory 2012,2012,301,315
4000006-1,Production Kladno Campus 2012,2012,301,278
4000007-1,Ole Kirk's House,2012,301,909
4000008-1,LEGO Inside Tour Exclusive 2013 Edition – Villy Thomsen Truck,2013,301,366
4000009-1,HMV 2013 Production,2013,408,285
40000-1,Santa Claus in the Snow,2009,227,159
4000010-1,LEGO House,2014,408,250
4000011-1,Nyiregyhaza Factory,2014,408,327
4000012-1,LEGO Inside Tour (LIT) Exclusive 2012 Edition - Piper Airplane,2012,301,618
4000013-1,A LEGO Christmas Tale,2013,408,394
4000014-1,The LEGOLAND Train,2014,408,545
4000015-1,LOM Building B,2014,408,215
4000016-1,Billund Airport,2014,408,281
40001-1,Santa Claus,2009,227,42
40002-1,Christmas Tree,2009,227,61
40003-1,Snowman,2009,227,44
40004-1,Heart 2010,2010,232,26
40005-1,Bunny,2010,229,81
40008-1,Snowman Building Set,2010,227,64
40009-1,Holiday Building Set,2010,227,85
40010-1,Santa with Sleigh Building Set,2010,227,71
40011-1,Thanksgiving Turkey,2010,231,52
40012-1,Halloween Pumpkin,2010,230,18
40013-1,Halloween Ghost,2010,230,18
40014-1,Halloween Bat,2010,230,25
40015-1,Heart Book,2011,206,51
40016-1,Valentine Letter Set,2011,232,41
40017-1,Easter Basket,2011,229,86
40018-1,Easter Bunny with Eggs,2011,229,95
40019-1,Brickley,2011,22,59
40020-1,Halloween Set,2011,230,71
4002014-1,LEGO HUB Birds,2015,301,466
4002015-1,Borkum Riffgrund 1,2015,598,558
4002016-1,50 Years On Track,2016,301,1142
40021-1,Spiders Set,2011,230,54
40022-1,Mini Santa Set,2011,227,72
40023-1,Holiday Stocking,2011,227,76
40024-1,Christmas Tree,2011,227,77
40025-1,{Yellow Cab},2012,22,44
40026-1,"Statue of Liberty (LEGO Store, Rockefeller Center, New York, NY)",2012,408,38
40028-1,Mini Hogwarts Express,2011,246,64
40029-1,Heart 2012,2012,206,51
40030-1,Duck with Ducklings,2012,229,51
40031-1,Bunny and Chick,2012,229,52
40032-1,Witch,2012,230,71
40033-1,Turkey,2012,231,52
40034-1,Christmas Train,2012,227,82
40035-1,Rocking Horse,2012,227,49
40036-1,Monthly Mini Model Build January 2012 - Cobra,2012,409,37
40037-1,Monthly Mini Model Build February 2012 - Hockey Player,2012,409,43
40038-1,Monthly Mini Model Build March 2012 - Garden and Earthworm,2012,409,33
40039-1,Monthly Mini Model Build May 2012 - Tulip,2012,409,16
40040-1,Monthly Mini Model Build July 2012 - Olympic Flame,2012,409,15
40041-1,Monthly Mini Model Build December 2012 - Moose,2012,409,27
40042-1,Monthly Mini Model Build October 2012 - Cat,2012,409,25
40043-1,Monthly Mini Model Build April 2012 - Duck,2012,409,24
40044-1,Monthly Mini Model Build June 2012 - Lawnmower,2012,409,25
40045-1,Monthly Mini Model Build August 2012 - Shark,2012,409,27
40045-2,"Monthly Mini Model Build Set - 2013 August, Shark [Europe]",2013,409,27
40047-1,Monthly Mini Model Build September 2012 - Owl,2012,409,41
40048-1,Birthday Cake,2012,206,24
40049-1,Mini Sopwith Camel,2012,22,65
40051-1,Valentine’s Day Heart Box,2013,232,54
40052-1,Springtime Scene,2013,206,88
40053-1,Easter Bunny with Basket,2013,229,96
40054-1,Summer Scene,2013,206,40
40055-1,Pumpkin,2013,230,52
40056-1,Thanksgiving Feast,2013,206,46
40057-1,Fall Scene,2013,206,72
40058-1,Decorating The Tree,2013,228,110
40059-1,Santa's Sleigh,2013,228,77
40061-1,Monthly Mini Model Build January 2013 - Igloo,2013,409,40
40062-1,Monthly Mini Model Build Set February 2013 - Log Cabin,2013,409,59
40063-1,Monthly Mini Model Build March 2013 - Turtle,2013,409,33
40064-1,Monthly Mini Model Build Set April 2013 - Lamb and Sheep,2013,409,32
40065-1,Monthly Mini Model Build May 2013 - Kingfisher,2013,409,21
40066-1,Monthly Mini Model Build June 2013 - Fisherman,2013,409,38
40067-1,Monthly Mini Model Build July 2013 - Crab,2013,409,37
40068-1,Monthly Mini Model Build August 2013 - Flamingo,2013,409,31
40069-1,Monthly Mini Model Build September 2013 - Pirate,2013,409,44
